,brush_hair,catch,clap,climb_stairs,golf,jump,kick_ball,pick,pour,pullup,push,run,shoot_ball,shoot_bow,shoot_gun,sit,stand,swing_baseball,throw,walk,wave
brush_hair,0.7804878048780488,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.04878048780487805
catch,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0625,0.0
clap,0.3181818181818182,0.0,0.11363636363636363,0.18181818181818182,0.0,0.045454545454545456,0.022727272727272728,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.0
climb_stairs,0.0,0.0,0.075,0.525,0.0,0.025,0.0,0.05,0.025,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0
golf,0.0,0.0,0.023809523809523808,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jump,0.0,0.05128205128205128,0.0,0.20512820512820512,0.23076923076923078,0.05128205128205128,0.0,0.0,0.1282051282051282,0.07692307692307693,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.15384615384615385,0.0
kick_ball,0.0,0.0,0.027777777777777776,0.1388888888888889,0.08333333333333333,0.027777777777777776,0.4166666666666667,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.0
pick,0.05,0.025,0.0,0.125,0.1,0.0,0.025,0.05,0.05,0.0,0.025,0.025,0.0,0.125,0.0,0.075,0.0,0.025,0.05,0.175,0.075
pour,0.10909090909090909,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.509090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.05454545454545454,0.0,0.16363636363636364
pullup,0.07272727272727272,0.0,0.07272727272727272,0.3090909090909091,0.0,0.10909090909090909,0.0,0.0,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.12727272727272726,0.0,0.0,0.03636363636363636,0.0,0.0,0.10909090909090909,0.05454545454545454,0.0
push,0.023809523809523808,0.0,0.047619047619047616,0.2619047619047619,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.2857142857142857,0.023809523809523808
run,0.0,0.0,0.0,0.175,0.025,0.0,0.05,0.025,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.05,0.0,0.475,0.05
shoot_ball,0.0,0.0,0.0,0.0,0.025,0.075,0.0,0.05,0.0,0.0,0.0,0.0,0.4,0.325,0.0,0.0,0.0,0.0,0.0,0.125,0.0
shoot_bow,0.0,0.0,0.03773584905660377,0.0,0.3584905660377358,0.11320754716981132,0.0,0.0,0.0,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.1509433962264151,0.0,0.05660377358490566
shoot_gun,0.0,0.0,0.0,0.10909090909090909,0.2545454545454545,0.0,0.0,0.18181818181818182,0.16363636363636364,0.0,0.0,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.0,0.03636363636363636,0.0,0.09090909090909091,0.01818181818181818,0.01818181818181818,0.05454545454545454
sit,0.10256410256410256,0.0,0.07692307692307693,0.3076923076923077,0.02564102564102564,0.05128205128205128,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0
stand,0.027777777777777776,0.0,0.05555555555555555,0.4444444444444444,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.2222222222222222,0.0,0.0,0.027777777777777776,0.0,0.0
swing_baseball,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740740740740741,0.09259259259259259,0.0,0.0
throw,0.021739130434782608,0.0,0.0,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.06521739130434782,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.15217391304347827,0.4782608695652174,0.08695652173913043,0.0,0.0,0.0
walk,0.0975609756097561,0.07317073170731707,0.024390243902439025,0.4634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.12195121951219512,0.07317073170731707
wave,0.07142857142857142,0.0,0.11904761904761904,0.38095238095238093,0.14285714285714285,0.0,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808
