,brush_hair,catch,clap,climb_stairs,golf,jump,kick_ball,pick,pour,pullup,push,run,shoot_ball,shoot_bow,shoot_gun,sit,stand,swing_baseball,throw,walk,wave
brush_hair,0.5365853658536586,0.024390243902439025,0.0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.024390243902439025,0.12195121951219512,0.07317073170731707,0.0,0.0,0.0
catch,0.25,0.0,0.0,0.0,0.5208333333333334,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
clap,0.13636363636363635,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.045454545454545456,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.022727272727272728,0.36363636363636365,0.1590909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
climb_stairs,0.0,0.0,0.0,0.875,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.075,0.0
golf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jump,0.02564102564102564,0.0,0.0,0.15384615384615385,0.2564102564102564,0.07692307692307693,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.0
kick_ball,0.19444444444444445,0.0,0.0,0.0,0.3055555555555556,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0
pick,0.0,0.0,0.0,0.025,0.2,0.0,0.0,0.125,0.025,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.025,0.0,0.0,0.5,0.025
pour,0.05454545454545454,0.0,0.2,0.0,0.0,0.0,0.0,0.01818181818181818,0.12727272727272726,0.0,0.0,0.01818181818181818,0.0,0.0,0.4,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
pullup,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.05454545454545454,0.23636363636363636,0.0,0.0,0.4727272727272727,0.0,0.05454545454545454,0.0
push,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.07142857142857142,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.09523809523809523,0.21428571428571427,0.16666666666666666,0.047619047619047616,0.0,0.2619047619047619,0.0
run,0.0,0.0,0.0,0.05,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.125,0.0,0.025,0.025,0.0,0.525,0.0
shoot_ball,0.0,0.0,0.0,0.0,0.3,0.025,0.075,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.075,0.0,0.075,0.2,0.0,0.175,0.0
shoot_bow,0.0,0.0,0.0,0.0,0.22641509433962265,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.2830188679245283,0.0,0.0,0.20754716981132076,0.0,0.0,0.018867924528301886
shoot_gun,0.01818181818181818,0.0,0.0,0.01818181818181818,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.6545454545454545,0.0,0.0,0.03636363636363636,0.0,0.07272727272727272,0.0
sit,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.15384615384615385,0.2564102564102564,0.10256410256410256,0.0,0.1282051282051282,0.0
stand,0.027777777777777776,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.3611111111111111,0.25,0.16666666666666666,0.027777777777777776,0.0,0.027777777777777776,0.0
swing_baseball,0.018518518518518517,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.37037037037037035,0.0,0.0,0.0
throw,0.0,0.0,0.0,0.021739130434782608,0.15217391304347827,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.021739130434782608,0.10869565217391304,0.0,0.15217391304347827,0.0
walk,0.0,0.024390243902439025,0.0,0.024390243902439025,0.04878048780487805,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.21951219512195122,0.0975609756097561,0.12195121951219512,0.024390243902439025,0.0,0.34146341463414637,0.04878048780487805
wave,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.35714285714285715,0.09523809523809523,0.16666666666666666,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808
