,brush_hair,catch,clap,climb_stairs,golf,jump,kick_ball,pick,pour,pullup,push,run,shoot_ball,shoot_bow,shoot_gun,sit,stand,swing_baseball,throw,walk,wave
brush_hair,0.43902439024390244,0.04878048780487805,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.14634146341463414,0.07317073170731707,0.04878048780487805,0.0,0.0,0.0
catch,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0
clap,0.18181818181818182,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.045454545454545456,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.2727272727272727,0.20454545454545456,0.11363636363636363,0.09090909090909091,0.0,0.0,0.0
climb_stairs,0.0,0.0,0.0,0.85,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.075,0.0
golf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jump,0.02564102564102564,0.0,0.0,0.1794871794871795,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.2564102564102564,0.02564102564102564
kick_ball,0.19444444444444445,0.0,0.0,0.0,0.3333333333333333,0.027777777777777776,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0
pick,0.025,0.025,0.0,0.025,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.1,0.025,0.0,0.4,0.05
pour,0.03636363636363636,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.03636363636363636,0.18181818181818182,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0,0.43636363636363634,0.01818181818181818,0.07272727272727272,0.0,0.0,0.0,0.0
pullup,0.05454545454545454,0.10909090909090909,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.2727272727272727,0.0,0.01818181818181818,0.41818181818181815,0.0,0.05454545454545454,0.0
push,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.0,0.2619047619047619,0.0
run,0.0,0.0,0.0,0.125,0.2,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.025,0.0,0.075,0.0,0.4,0.0
shoot_ball,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.225,0.2,0.0,0.125,0.0
shoot_bow,0.0,0.0,0.0,0.018867924528301886,0.32075471698113206,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.4339622641509434,0.0,0.0,0.09433962264150944,0.0,0.0,0.03773584905660377
shoot_gun,0.01818181818181818,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.05454545454545454,0.0,0.07272727272727272,0.01818181818181818
sit,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.20512820512820512,0.4358974358974359,0.1282051282051282,0.05128205128205128,0.0,0.07692307692307693,0.0
stand,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.25,0.3888888888888889,0.08333333333333333,0.05555555555555555,0.0,0.1111111111111111,0.0
swing_baseball,0.018518518518518517,0.0,0.0,0.0,0.25925925925925924,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4074074074074074,0.0,0.0,0.0
throw,0.0,0.0,0.0,0.021739130434782608,0.13043478260869565,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.15217391304347827,0.0
walk,0.0,0.07317073170731707,0.0,0.024390243902439025,0.04878048780487805,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0975609756097561,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.0,0.36585365853658536,0.07317073170731707
wave,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.09523809523809523,0.16666666666666666,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808
