,brush_hair,catch,clap,climb_stairs,golf,jump,kick_ball,pick,pour,pullup,push,run,shoot_ball,shoot_bow,shoot_gun,sit,stand,swing_baseball,throw,walk,wave
brush_hair,0.3170731707317073,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.12195121951219512,0.24390243902439024,0.04878048780487805,0.14634146341463414,0.0,0.0,0.0,0.0
catch,0.25,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.20833333333333334,0.0,0.0
clap,0.1590909090909091,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.06818181818181818,0.06818181818181818,0.0,0.022727272727272728,0.20454545454545456,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.0
climb_stairs,0.0,0.0,0.0,0.65,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.225,0.0
golf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jump,0.0,0.0,0.02564102564102564,0.10256410256410256,0.1282051282051282,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.41025641025641024,0.0
kick_ball,0.19444444444444445,0.0,0.0,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0
pick,0.0,0.025,0.0,0.025,0.175,0.025,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.025,0.025,0.0,0.475,0.025
pour,0.03636363636363636,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.16363636363636364,0.0,0.01818181818181818,0.0,0.0,0.0,0.6,0.05454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0
pullup,0.05454545454545454,0.01818181818181818,0.0,0.05454545454545454,0.07272727272727272,0.2545454545454545,0.0,0.0,0.0,0.0,0.03636363636363636,0.07272727272727272,0.0,0.05454545454545454,0.21818181818181817,0.0,0.0,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.0
push,0.023809523809523808,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.11904761904761904,0.0,0.2857142857142857,0.0,0.023809523809523808,0.38095238095238093,0.0
run,0.0,0.0,0.0,0.05,0.05,0.0,0.025,0.0,0.05,0.0,0.025,0.025,0.0,0.025,0.1,0.0,0.025,0.05,0.025,0.525,0.025
shoot_ball,0.0,0.0,0.0,0.0,0.05,0.075,0.05,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.15,0.0,0.0,0.0,0.2,0.45,0.0
shoot_bow,0.0,0.0,0.0,0.0,0.24528301886792453,0.03773584905660377,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.3018867924528302,0.2830188679245283,0.0,0.0,0.0,0.018867924528301886,0.0,0.0
shoot_gun,0.0,0.0,0.01818181818181818,0.0,0.14545454545454545,0.01818181818181818,0.0,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.0,0.01818181818181818,0.6,0.0,0.0,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.0
sit,0.0,0.0,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.10256410256410256,0.0,0.0,0.02564102564102564,0.23076923076923078,0.10256410256410256,0.2564102564102564,0.0,0.0,0.07692307692307693,0.0
stand,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.25,0.1111111111111111,0.3055555555555556,0.0,0.05555555555555555,0.08333333333333333,0.0
swing_baseball,0.018518518518518517,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.5740740740740741,0.25925925925925924,0.0,0.0
throw,0.0,0.0,0.0,0.021739130434782608,0.10869565217391304,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.021739130434782608,0.10869565217391304,0.10869565217391304,0.021739130434782608,0.1956521739130435,0.0
walk,0.0,0.024390243902439025,0.0,0.0,0.04878048780487805,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,0.0,0.0,0.0,0.1951219512195122,0.04878048780487805,0.14634146341463414,0.0,0.0,0.3902439024390244,0.04878048780487805
wave,0.07142857142857142,0.0,0.023809523809523808,0.09523809523809523,0.11904761904761904,0.0,0.0,0.0,0.0,0.023809523809523808,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.19047619047619047,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.023809523809523808
