,precision,recall,f1-score,support
brush_hair,0.3333333333333333,0.7073170731707317,0.453125,41.0
catch,0.0,0.0,0.0,48.0
clap,0.07142857142857142,0.045454545454545456,0.05555555555555555,44.0
climb_stairs,0.11398963730569948,0.55,0.1888412017167382,40.0
golf,0.3387096774193548,1.0,0.5060240963855421,42.0
jump,0.0,0.0,0.0,39.0
kick_ball,0.30612244897959184,0.4166666666666667,0.35294117647058826,36.0
pick,0.3333333333333333,0.025,0.046511627906976744,40.0
pour,0.6271186440677966,0.6727272727272727,0.6491228070175439,55.0
pullup,0.15384615384615385,0.03636363636363636,0.0588235294117647,55.0
push,0.1111111111111111,0.023809523809523808,0.0392156862745098,42.0
run,0.0625,0.025,0.03571428571428572,40.0
shoot_ball,0.68,0.425,0.5230769230769231,40.0
shoot_bow,0.7727272727272727,0.32075471698113206,0.45333333333333337,53.0
shoot_gun,0.6666666666666666,0.36363636363636365,0.4705882352941177,55.0
sit,0.125,0.15384615384615385,0.13793103448275862,39.0
stand,0.02,0.027777777777777776,0.023255813953488372,36.0
swing_baseball,0.7,0.5185185185185185,0.5957446808510639,54.0
throw,0.0,0.0,0.0,46.0
walk,0.07228915662650602,0.14634146341463414,0.0967741935483871,41.0
wave,0.05,0.023809523809523808,0.03225806451612903,42.0
accuracy,0.2672413793103448,0.2672413793103448,0.2672413793103448,0.2672413793103448
macro avg,0.2637226669926377,0.2610487255322133,0.2247065355004622,928.0
weighted avg,0.28378066308706484,0.2672413793103448,0.23809231182697388,928.0
